species	BB_1	BB_2	BB_3	BB_4	BD_1	BD_2	BD_3	BD_4	BN_1	BN_2	BN_3	BN_4	CS_1	CS_2	CS_3	CS_4	CT_1	CT_2	CT_3	CT_4	FD_1	FD_2	FD_3	FD_4	FJ_1	FJ_2	FJ_3	FJ_4	FL_1	FL_2	FL_3	FL_4	JTW_1	JTW_2	JTW_3	JTW_4	LH_1	LH_2	LH_3	LH_4	WS_1	WS_2	WS_3	WS_4	WZ_1	WZ_2	WZ_3	WZ_4	XZY_1	XZY_2	XZY_3	XZY_4	YJC_1	YJC_2	YJC_3	YJC_4	YW_1	YW_2	YW_3	YW_4	YY_1	YY_2	YY_3	YY_4	ZG_1	ZG_2	ZG_3	ZG_4	ZX_1	ZX_2	ZX_3	ZX_4
g__Actinomyces	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Actinomycetospora	0.0	0.0	0.0	3.807354922057604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.169925001442312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Actinophrys	0.0	0.0	0.0	0.0	4.087462841250339	0.0	0.0	0.0	3.700439718141092	1.584962500721156	0.0	0.0	0.0	0.0	0.0	4.807354922057604	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.584962500721156	0.0	0.0	0.0	2.584962500721156	1.584962500721156	0.0	0.0	0.0	2.0	0.0	0.0	1.0	7.900866807980749	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.584962500721156	0.0	0.0	4.392317422778761	4.247927513443585	0.0	0.0	2.584962500721156	1.584962500721156	0.0	1.0	0.0	4.087462841250339	0.0	0.0
g__Actinostella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Adalaria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.523561956057013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	2.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Adineta	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.392317422778761	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Adoncholaimus	0.0	0.0	3.700439718141092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.523561956057013	0.0	0.0	0.0	6.22881869049588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__ADurb.Bin063-1	0.0	0.0	0.0	2.807354922057604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.9886846867721655	0.0	0.0	0.0	5.285402218862249	0.0	0.0	4.523561956057013	7.285402218862249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.807354922057604	0.0	0.0	0.0	5.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.169925001442312	0.0	0.0	5.78135971352466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__ADurb.Bin118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Aegina	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Aegla	0.0	2.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.754887502163468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.321928094887362	0.0	0.0
g__Aeolidia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Aequorea	0.0	0.0	0.0	2.584962500721156	1.0	1.0	0.0	0.0	0.0	2.584962500721156	0.0	1.0	2.0	3.0	0.0	2.0	0.0	3.4594316186372973	0.0	2.807354922057604	0.0	0.0	0.0	0.0	1.0	2.584962500721156	0.0	0.0	0.0	5.672425341971495	0.0	1.0	3.321928094887362	8.164906926675688	0.0	0.0	0.0	1.584962500721156	0.0	3.321928094887362	2.807354922057604	0.0	1.584962500721156	1.584962500721156	0.0	1.584962500721156	0.0	4.754887502163468	0.0	4.247927513443585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	1.0	0.0	0.0	0.0	2.584962500721156	0.0	0.0	1.0	0.0	0.0	0.0
g__Aeromicrobium	0.0	6.539158811108031	0.0	5.129283016944966	7.1799090900149345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.807354922057604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.954196310386875	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Aeromonas	3.9068905956085187	0.0	5.807354922057604	5.807354922057604	7.531381460516312	7.129283016944966	0.0	5.807354922057604	0.0	0.0	2.584962500721156	6.714245517666122	0.0	5.247927513443585	4.643856189774724	6.599912842187128	8.717676423066395	6.087462841250339	0.0	6.727920454563199	0.0	0.0	0.0	4.169925001442312	0.0	0.0	0.0	4.392317422778761	6.22881869049588	5.392317422778761	4.459431618637297	5.643856189774724	6.554588851677638	6.442943495848728	4.459431618637297	6.906890595608519	6.882643049361842	0.0	0.0	7.219168520462161	0.0	6.169925001442312	0.0	4.700439718141092	0.0	0.0	0.0	3.0	0.0	0.0	0.0	5.906890595608519	0.0	0.0	3.9068905956085187	4.459431618637297	0.0	0.0	0.0	6.066089190457772	0.0	0.0	3.321928094887362	3.807354922057604	0.0	0.0	0.0	5.285402218862249	0.0	5.554588851677638	3.321928094887362	4.807354922057604
g__Aerosakkonema_Lao26	0.0	0.0	0.0	0.0	0.0	0.0	3.4594316186372973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.857980995127572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.149747119504682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.807354922057604	2.321928094887362	0.0	0.0	0.0	3.169925001442312	0.0	0.0	5.882643049361842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0
g__Aeshna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Agabus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4594316186372973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Agalma	0.0	3.0	0.0	6.266786540694901	2.0	0.0	2.0	6.614709844115208	3.4594316186372973	5.832890014164741	6.584962500721156	4.643856189774724	3.169925001442312	4.584962500721156	1.584962500721156	6.523561956057013	5.977279923499917	7.149747119504682	0.0	4.392317422778761	2.321928094887362	4.857980995127572	1.0	8.654636028527968	4.321928094887363	2.321928094887362	1.0	8.686500527183219	4.247927513443585	5.459431618637297	2.0	3.169925001442312	2.584962500721156	5.087462841250339	0.0	6.832890014164741	3.584962500721156	6.426264754702098	0.0	6.285402218862249	4.087462841250339	1.0	1.584962500721156	7.303780748177103	1.584962500721156	6.189824558880018	1.584962500721156	8.826548487290914	1.584962500721156	6.247927513443585	0.0	6.918863237274595	1.584962500721156	5.087462841250339	1.0	6.754887502163468	2.0	3.584962500721156	0.0	7.022367813028454	2.0	6.022367813028454	2.0	7.523561956057013	3.0	1.0	1.584962500721156	7.768184324776926	4.169925001442312	1.0	0.0	7.022367813028454
g__Agapetus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.392317422778761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
g__Agarum	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.294620748891627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0
g__Agathobacter	0.0	0.0	0.0	0.0	0.0	6.339850002884624	0.0	5.087462841250339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.584962500721156	0.0	0.0	0.0	0.0
g__Agelas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0
g__Agitococcus_lubricus_group	0.0	0.0	3.807354922057604	0.0	3.321928094887362	0.0	4.247927513443585	4.087462841250339	0.0	0.0	7.491853096329675	3.700439718141092	10.429406741513981	0.0	8.820178962415188	4.523561956057013	0.0	4.247927513443585	6.357552004618084	5.392317422778761	7.9886846867721655	0.0	7.05528243550119	5.169925001442312	5.491853096329675	0.0	5.754887502163468	0.0	4.906890595608519	0.0	9.159871336778389	6.392317422778761	5.954196310386875	0.0	4.754887502163468	2.807354922057604	7.2384047393250786	0.0	7.357552004618084	0.0	7.189824558880018	0.0	6.9886846867721655	0.0	9.417852514885897	0.0	7.658211482751795	0.0	7.658211482751795	0.0	5.247927513443585	0.0	8.129283016944967	0.0	4.0	2.321928094887362	6.539158811108031	0.0	5.20945336562895	3.169925001442312	9.252665432450248	0.0	5.643856189774724	0.0	3.807354922057604	0.0	8.906890595608518	0.0	0.0	4.807354922057604	7.888743248898259	0.0
g__Aglaja	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.584962500721156	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.087462841250339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Aglaophenia	2.321928094887362	8.906890595608518	0.0	5.930737337562887	3.321928094887362	3.700439718141092	5.247927513443585	3.4594316186372973	6.977279923499917	3.0	6.285402218862249	9.00842862207058	6.285402218862249	4.321928094887363	4.321928094887363	8.451211111832329	4.392317422778761	2.0	1.584962500721156	8.622051819456376	5.426264754702098	5.459431618637297	3.700439718141092	4.087462841250339	1.584962500721156	4.321928094887363	8.632995197142957	3.700439718141092	4.754887502163468	6.0	1.0	6.189824558880018	6.0	6.807354922057604	1.0	8.271463027904375	7.011227255423254	4.087462841250339	2.807354922057604	6.930737337562887	4.754887502163468	6.426264754702098	4.906890595608519	4.169925001442312	5.584962500721156	6.870364719583405	3.0	3.169925001442312	4.321928094887363	5.882643049361842	2.0	4.700439718141092	1.584962500721156	5.807354922057604	7.087462841250339	4.0	2.0	4.807354922057604	4.523561956057013	5.247927513443585	5.285402218862249	5.882643049361842	1.0	4.247927513443585	2.584962500721156	5.0	3.169925001442312	3.4594316186372973	2.0	6.977279923499917	1.584962500721156	3.9068905956085187
g__Aglaothamnion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	4.392317422778761	0.0	0.0	0.0	2.807354922057604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	1.584962500721156	0.0	0.0	0.0	2.807354922057604	0.0	0.0	0.0	3.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0
g__Agromyces	0.0	0.0	0.0	0.0	5.357552004618084	0.0	0.0	0.0	0.0	0.0	0.0	2.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4594316186372973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.700439718141092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.392317422778761	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Ahniella	2.0	0.0	0.0	0.0	4.459431618637297	0.0	1.584962500721156	0.0	0.0	3.807354922057604	0.0	6.044394119358453	0.0	3.4594316186372973	2.321928094887362	5.459431618637297	0.0	0.0	0.0	6.339850002884624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.321928094887362	0.0	0.0	3.4594316186372973	0.0	0.0	0.0	4.954196310386875	0.0	0.0	3.584962500721156	4.807354922057604	0.0	0.0	0.0	0.0	4.087462841250339	0.0	1.584962500721156	0.0	0.0	0.0	0.0	2.584962500721156	0.0	0.0	4.0	0.0	3.584962500721156	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	1.584962500721156	0.0	0.0	0.0	0.0
g__AKYG587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Alachosquilla	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.426264754702098	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.129283016944966	0.0	0.0	0.0	4.392317422778761	0.0	0.0	0.0	5.087462841250339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Alaria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	1.0	2.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
g__Albatrellus	0.0	3.321928094887362	0.0	0.0	2.807354922057604	0.0	0.0	0.0	0.0	7.727920454563199	0.0	0.0	1.584962500721156	5.426264754702098	0.0	1.584962500721156	0.0	9.457380879072534	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.820178962415188	0.0	2.0	0.0	9.897845456005511	0.0	0.0	0.0	10.30149619498255	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Albinaria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.159871336778389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Alderia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Algoriphagus	4.754887502163468	10.278449458220482	7.546894459887636	8.0	7.918863237274595	7.700439718141092	0.0	6.523561956057013	0.0	9.667111542075027	5.321928094887363	8.016808287686555	6.108524456778169	8.933690654952233	4.906890595608519	7.539158811108031	9.640244936222345	11.214926187942435	4.906890595608519	7.768184324776926	7.562242424221073	8.672425341971495	2.584962500721156	8.774787059601174	0.0	7.900866807980749	3.700439718141092	7.9886846867721655	9.002815015607053	9.543031820255237	6.20945336562895	8.599912842187127	8.022367813028454	10.27262978497637	5.906890595608519	8.761551232444479	8.224001674198105	10.3409627642517	7.409390936137702	8.985841937003341	6.087462841250339	7.392317422778761	0.0	6.507794640198696	0.0	8.247927513443585	5.0	8.118941072723507	5.169925001442312	7.339850002884624	0.0	7.011227255423254	5.672425341971495	6.569855608330948	0.0	6.149747119504682	5.584962500721156	7.3750394313469245	0.0	6.6865005271832185	3.700439718141092	8.491853096329674	4.247927513443585	8.618385502258606	8.977279923499916	8.139551352398794	0.0	6.882643049361842	0.0	8.927777962082342	4.906890595608519	8.807354922057604
g__Alistipes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.169925001442312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.807354922057604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Aliterella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.087462841250339	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	5.357552004618084	0.0	0.0	0.0	4.906890595608519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.954196310386875	0.0	6.700439718141092	0.0	1.584962500721156	0.0	5.807354922057604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.169925001442312	0.0	0.0	0.0	0.0
g__Alkanindiges	8.321928094887362	0.0	0.0	0.0	5.78135971352466	6.539158811108031	11.627989784315703	2.0	0.0	0.0	6.918863237274595	3.807354922057604	0.0	6.339850002884624	9.321928094887362	3.9068905956085187	0.0	0.0	5.523561956057013	3.700439718141092	5.807354922057604	0.0	9.523561956057012	6.459431618637297	0.0	6.700439718141092	6.507794640198696	0.0	5.0	3.321928094887362	7.714245517666122	6.149747119504682	0.0	5.643856189774724	4.954196310386875	3.700439718141092	0.0	0.0	6.658211482751795	0.0	0.0	0.0	10.053925881531105	0.0	0.0	0.0	7.20945336562895	0.0	10.251482410620213	3.321928094887362	8.233619676759702	0.0	8.303780748177102	6.820178962415188	8.658211482751796	0.0	9.902375114486025	5.523561956057013	8.027905996569885	0.0	0.0	5.78135971352466	6.357552004618084	0.0	5.321928094887363	0.0	7.734709620225838	0.0	3.0	6.303780748177103	7.499845887083206	0.0
